id,cust_id,store_id,products,transaction_date
33622,989,24,"['LAP-00000704', 'AUT-00000220', 'FIT-00000100', 'FIT-00000406']",1993-08-21
33623,93,9,"['FIT-00001366', 'FIT-00001271', 'FIT-00001217', 'FIT-00000906']",1993-05-28
33624,907,24,"['CEL-00000455', 'FIT-00000895']",2000-03-24
33625,968,8,"['FIT-00000286', 'LAP-00000284', 'LAP-00000183']",1993-07-12
33626,378,16,"['FIT-00000572', 'AUT-00000087']",1995-03-21
33627,276,14,"['FIT-00000985', 'FIT-00001781', 'CEL-00000636']",1997-03-18
33628,806,14,"['FIT-00000772', 'AUT-00000909']",2000-01-21
33629,415,9,"['FIT-00002153', 'FIT-00000332', 'LAP-00000122']",1994-05-06
33630,893,24,"['AUT-00000089', 'AUT-00001335']",1993-01-21
33631,838,28,"['FIT-00000554', 'LAP-00000357', 'AUT-00000998']",1991-10-06
33632,180,10,"['FIT-00000846', 'FIT-00001831']",1999-09-15
33633,327,13,"['FIT-00000353', 'FIT-00001821', 'LAP-00000107']",1991-08-04
33634,783,8,"['FIT-00000267', 'AUT-00000472']",1998-01-19
33635,611,30,['CEL-00000666'],1990-08-14
33636,228,27,['FIT-00000249'],1998-07-06
33637,78,24,"['FIT-00001530', 'LAP-00000598', 'FIT-00002051']",1997-03-22
33638,197,5,"['LAP-00000466', 'LAP-00000310', 'AUT-00000830']",1997-11-09
33639,860,34,"['AUT-00000071', 'FIT-00001613', 'CEL-00000660', 'AUT-00000232']",1998-11-16
33640,361,12,['FIT-00002178'],1999-12-10
33641,982,5,['FIT-00001042'],2000-08-29
33642,71,16,"['FIT-00001183', 'FIT-00000499', 'CEL-00000059', 'CEL-00000059']",1995-02-08
33643,221,21,['LAP-00000509'],1994-10-28
33644,211,22,"['FIT-00001439', 'FIT-00000469', 'CEL-00000684']",1995-06-01
33645,314,26,['LAP-00000041'],1994-05-20
33646,624,21,['LAP-00000297'],1995-08-25
33647,896,18,"['LAP-00000096', 'LAP-00000154', 'CEL-00000489']",1990-08-27
33648,564,6,['CEL-00000380'],1992-10-16
33649,226,6,"['CEL-00000417', 'AUT-00001163']",1998-02-04
33650,763,23,['LAP-00000721'],1991-11-22
33651,516,16,"['AUT-00001187', 'FIT-00001868', 'CEL-00000552']",1991-06-18
33652,514,28,"['LAP-00000054', 'AUT-00000091', 'FIT-00000634']",1996-07-27
33653,354,31,"['AUT-00001187', 'FIT-00001158', 'FIT-00001052', 'FIT-00000056']",2000-07-29
33654,636,13,"['FIT-00000558', 'LAP-00000023', 'FIT-00001177', 'LAP-00000446']",1990-08-09
33655,470,12,['LAP-00000543'],1991-07-11
33656,848,6,"['LAP-00000399', 'FIT-00001242']",1994-07-15
33657,675,12,['AUT-00000450'],1999-10-01
33658,108,5,"['FIT-00000807', 'AUT-00000320', 'CEL-00000502', 'FIT-00001310']",1992-05-18
33659,770,27,"['AUT-00000768', 'AUT-00000519', 'AUT-00000652', 'FIT-00001998']",2000-08-04
33660,119,15,"['AUT-00000185', 'FIT-00001343']",1993-02-01
33661,4,2,['AUT-00001163'],1991-01-26
33662,85,14,"['LAP-00000647', 'FIT-00001761', 'FIT-00001430', 'LAP-00000099']",1996-08-20
33663,53,2,['AUT-00001259'],1992-12-22
33664,702,15,['LAP-00000213'],1997-02-06
33665,761,15,"['AUT-00001212', 'AUT-00000401', 'LAP-00000296']",2000-07-01
33666,602,10,"['FIT-00001071', 'CEL-00000027', 'AUT-00001180']",2000-03-18
33667,900,20,"['AUT-00000300', 'CEL-00000542']",1992-06-16
33668,792,18,['CEL-00000200'],1991-06-02
33669,588,11,"['AUT-00001185', 'CEL-00000694', 'FIT-00000108', 'FIT-00001267']",1990-10-26
33670,864,1,"['LAP-00000522', 'AUT-00000352', 'FIT-00001864', 'FIT-00002216']",1990-05-06
33671,69,0,['FIT-00001176'],1999-02-02
33672,297,19,"['CEL-00000688', 'LAP-00000455', 'LAP-00000483', 'LAP-00000119']",1996-08-22
33673,416,19,"['AUT-00000344', 'CEL-00000128']",1993-08-25
33674,272,20,"['FIT-00001806', 'LAP-00000297', 'FIT-00000489', 'FIT-00001670']",1996-08-11
33675,815,25,"['AUT-00000441', 'FIT-00000951']",1991-01-14
33676,732,12,"['CEL-00000124', 'AUT-00000144', 'FIT-00000138', 'AUT-00000075']",1996-08-20
33677,73,34,"['FIT-00002323', 'AUT-00000146', 'CEL-00000480']",1992-09-30
33678,856,12,"['FIT-00001654', 'AUT-00000199', 'FIT-00000171']",1994-03-21
33679,143,33,['FIT-00002173'],1992-11-03
33680,447,28,"['AUT-00000416', 'AUT-00000609', 'LAP-00000730']",1999-01-26
33681,626,15,"['AUT-00000489', 'FIT-00001851', 'AUT-00000245']",1990-11-21
33682,505,4,"['FIT-00000551', 'LAP-00000257', 'FIT-00002024', 'LAP-00000296']",1992-10-13
33683,453,18,"['LAP-00000290', 'AUT-00001115', 'FIT-00000590', 'AUT-00001305']",2000-11-16
33684,835,25,['AUT-00001129'],1997-03-17
33685,30,13,['FIT-00001411'],2000-12-06
33686,883,20,['AUT-00001151'],2000-01-02
33687,877,28,"['CEL-00000444', 'FIT-00001011']",1999-03-30
33688,120,24,['LAP-00000483'],1994-08-11
33689,327,1,"['CEL-00000437', 'FIT-00001099', 'FIT-00001168', 'LAP-00000698']",1995-04-03
33690,509,22,"['FIT-00002143', 'AUT-00000930', 'FIT-00000810', 'CEL-00000406']",1994-06-17
33691,873,33,"['FIT-00001659', 'FIT-00002287', 'AUT-00000899']",1991-08-03
33692,679,3,['AUT-00000393'],1998-11-29
33693,713,9,"['FIT-00000716', 'LAP-00000035', 'AUT-00001421', 'FIT-00001292']",1998-02-28
33694,907,8,"['AUT-00000142', 'FIT-00001007']",1997-08-16
33695,27,34,"['CEL-00000500', 'AUT-00000393', 'AUT-00000834']",1998-03-11
33696,722,1,"['AUT-00000254', 'AUT-00000019', 'LAP-00000536']",1991-07-16
33697,609,19,"['AUT-00000562', 'AUT-00000805', 'FIT-00000238']",2000-09-18
33698,414,14,"['FIT-00002020', 'FIT-00001478', 'FIT-00000514', 'FIT-00001057']",1994-03-30
33699,816,29,"['FIT-00000931', 'CEL-00000603', 'AUT-00000634']",1995-04-13
33700,464,25,"['FIT-00001321', 'FIT-00000827']",1990-03-05
33701,585,2,"['AUT-00000642', 'FIT-00001316', 'AUT-00000152']",2000-10-09
33702,23,26,"['FIT-00000320', 'AUT-00000255', 'FIT-00002382', 'FIT-00001031']",1993-07-03
33703,692,26,"['FIT-00000221', 'CEL-00000313', 'FIT-00000811']",1999-01-03
33704,452,7,"['AUT-00000045', 'AUT-00000605', 'FIT-00001777', 'AUT-00000924']",1998-02-08
33705,165,4,"['AUT-00001377', 'CEL-00000588', 'LAP-00000402', 'FIT-00000421']",1990-05-24
33706,747,30,"['LAP-00000405', 'AUT-00001009']",1995-04-02
33707,425,13,"['AUT-00000177', 'CEL-00000452']",1996-11-09
33708,604,21,"['CEL-00000353', 'FIT-00002418', 'FIT-00000137', 'AUT-00000813']",1998-10-07
33709,523,34,"['AUT-00000217', 'FIT-00002108', 'AUT-00000921', 'FIT-00002447']",2000-01-04
33710,724,20,"['FIT-00002220', 'AUT-00000956', 'AUT-00001255', 'FIT-00001057']",1991-02-25
33711,256,1,"['FIT-00001529', 'FIT-00001522', 'AUT-00001073']",1992-01-13
33712,796,29,['LAP-00000670'],1991-06-10
33713,11,14,"['CEL-00000404', 'FIT-00000265']",1996-06-01
33714,831,6,['CEL-00000303'],2000-11-23
33715,896,9,"['FIT-00002327', 'CEL-00000388', 'FIT-00000924']",1995-05-09
33716,684,17,['LAP-00000346'],1992-01-03
33717,40,32,"['CEL-00000725', 'FIT-00000269', 'AUT-00000398', 'FIT-00001156']",1991-11-09
33718,442,28,"['AUT-00000456', 'FIT-00000178']",1998-09-24
33719,658,20,"['CEL-00000480', 'FIT-00000142']",1997-12-30
33720,75,13,['FIT-00000945'],1997-02-04
33721,132,23,['CEL-00000339'],1995-06-03
33722,835,4,"['CEL-00000410', 'CEL-00000416']",1993-03-05
33723,361,21,"['FIT-00002172', 'AUT-00000987']",1995-12-06
33724,975,8,"['FIT-00000552', 'AUT-00000258']",1992-03-13
33725,776,19,"['FIT-00001844', 'FIT-00000871', 'AUT-00001170']",1998-09-23
33726,644,27,"['LAP-00000452', 'LAP-00000405', 'AUT-00001051']",1990-03-20
33727,193,31,"['AUT-00001177', 'CEL-00000251', 'FIT-00000015']",1996-06-21
33728,316,23,"['LAP-00000438', 'FIT-00001356', 'AUT-00000946', 'FIT-00000353']",1992-09-26
33729,298,24,['FIT-00001047'],2000-11-16
33730,477,8,"['CEL-00000496', 'AUT-00001127', 'AUT-00000472']",1991-06-17
33731,208,32,"['CEL-00000411', 'AUT-00000328', 'FIT-00001479', 'FIT-00000428']",1993-04-30
33732,213,10,"['AUT-00001285', 'FIT-00001677', 'FIT-00002387']",2000-07-09
33733,509,22,"['FIT-00001676', 'CEL-00000278']",1997-02-01
33734,334,29,"['FIT-00002152', 'CEL-00000548', 'AUT-00001143', 'LAP-00000564']",1991-02-14
33735,10,4,"['FIT-00000865', 'AUT-00000473']",2000-06-25
33736,341,34,"['LAP-00000740', 'CEL-00000410', 'FIT-00000558', 'AUT-00001178']",1993-07-26
33737,796,0,"['FIT-00000676', 'FIT-00001329']",1995-08-25
33738,219,23,"['LAP-00000256', 'AUT-00000985', 'AUT-00001028']",1994-04-21
33739,294,13,"['AUT-00001270', 'FIT-00001118']",1994-12-04
33740,588,30,['LAP-00000508'],2000-11-30
33741,370,26,"['CEL-00000150', 'AUT-00000474', 'CEL-00000713', 'FIT-00000769']",1990-06-26
33742,427,31,"['AUT-00001084', 'FIT-00000955']",2000-01-01
33743,735,29,"['FIT-00000262', 'FIT-00000074', 'FIT-00000063', 'AUT-00001132']",1994-07-27
33744,370,20,"['FIT-00000269', 'CEL-00000261', 'FIT-00000938']",1992-02-03
33745,565,0,"['AUT-00000041', 'LAP-00000378', 'AUT-00001233']",1992-10-11
33746,697,11,"['AUT-00000321', 'FIT-00002148', 'FIT-00000857']",1990-08-27
33747,21,5,"['FIT-00002312', 'FIT-00002421']",1995-02-14
33748,158,29,['CEL-00000553'],1991-04-11
33749,22,33,['CEL-00000073'],1997-08-11
33750,571,33,"['AUT-00001119', 'CEL-00000175', 'AUT-00001156', 'AUT-00000116']",1995-11-07
33751,767,8,['FIT-00000852'],1999-10-17
33752,591,7,"['AUT-00001007', 'FIT-00002252', 'FIT-00001595']",1998-06-21
33753,422,12,"['FIT-00000871', 'FIT-00000565', 'AUT-00000598']",1997-12-26
33754,220,14,"['AUT-00000527', 'LAP-00000057']",1996-03-28
33755,366,1,"['AUT-00001241', 'LAP-00000788', 'AUT-00001368', 'FIT-00002326']",1996-10-17
33756,79,5,"['CEL-00000446', 'AUT-00000228', 'LAP-00000476', 'FIT-00001023']",1995-01-17
33757,954,25,"['FIT-00002247', 'FIT-00001111', 'LAP-00000493', 'CEL-00000453']",1994-08-14
33758,451,13,"['AUT-00000279', 'FIT-00001113']",1996-07-23
33759,81,16,"['CEL-00000547', 'FIT-00000279', 'FIT-00001040']",1992-02-21
33760,824,29,"['FIT-00001396', 'FIT-00000203', 'LAP-00000447', 'FIT-00001202']",1995-04-04
33761,212,24,"['AUT-00000379', 'CEL-00000509', 'AUT-00000449']",1991-08-18
33762,948,13,"['CEL-00000656', 'CEL-00000094']",1992-03-07
33763,163,17,"['FIT-00002118', 'AUT-00001362', 'AUT-00001216', 'LAP-00000182']",1990-03-11
33764,782,25,"['AUT-00001102', 'AUT-00001239', 'LAP-00000536']",1998-09-05
33765,399,5,"['LAP-00000218', 'AUT-00000650', 'FIT-00000959', 'FIT-00002037']",1990-05-31
33766,385,30,"['AUT-00000350', 'AUT-00001200', 'FIT-00001153', 'LAP-00000027']",1992-02-24
33767,749,24,['AUT-00000884'],1997-02-23
33768,303,23,['FIT-00001054'],1999-05-24
33769,296,8,"['CEL-00000401', 'FIT-00000026', 'LAP-00000139', 'FIT-00001544']",1991-07-26
33770,784,30,"['FIT-00002013', 'FIT-00001858', 'LAP-00000509', 'AUT-00000932']",1991-01-25
33771,634,4,"['AUT-00000308', 'FIT-00000684']",1993-01-29
33772,172,29,"['FIT-00002434', 'LAP-00000581', 'FIT-00000793', 'FIT-00000664']",2000-11-04
33773,111,32,"['AUT-00000779', 'FIT-00002278', 'AUT-00000246']",1997-11-19
33774,806,31,['FIT-00002340'],1999-09-09
33775,445,32,['AUT-00000167'],1994-02-08
33776,445,11,['AUT-00001181'],1990-04-10
33777,649,19,"['FIT-00000560', 'AUT-00001062']",1995-04-04
33778,625,27,"['FIT-00000157', 'AUT-00001313', 'FIT-00000672']",1991-07-14
33779,676,30,"['FIT-00000546', 'LAP-00000532']",1995-10-31
33780,243,19,"['LAP-00000162', 'AUT-00000427', 'AUT-00000360']",1995-03-20
33781,225,12,"['FIT-00001593', 'CEL-00000644']",1999-01-05
33782,117,25,"['CEL-00000190', 'CEL-00000247', 'CEL-00000386']",1995-10-10
33783,953,14,"['AUT-00000287', 'FIT-00000869']",1992-03-17
33784,421,2,['LAP-00000737'],1993-03-19
33785,761,22,"['FIT-00001859', 'AUT-00000412', 'LAP-00000562', 'AUT-00001262']",1992-08-20
33786,588,9,['AUT-00001323'],1992-04-07
33787,969,22,"['AUT-00000784', 'CEL-00000044', 'FIT-00001229']",1992-10-08
33788,758,11,"['LAP-00000440', 'LAP-00000441', 'FIT-00001083', 'AUT-00001059']",1999-04-30
33789,465,9,"['AUT-00000446', 'FIT-00000674', 'FIT-00002018', 'CEL-00000187']",1999-10-23
33790,289,3,"['AUT-00000258', 'CEL-00000565']",1996-08-08
33791,341,12,['LAP-00000037'],1991-11-20
33792,486,10,"['FIT-00000016', 'FIT-00000185']",1998-11-24
33793,924,18,"['FIT-00000281', 'AUT-00000168']",1996-03-08
33794,624,11,['AUT-00000286'],1991-06-21
33795,907,0,"['FIT-00000657', 'FIT-00000785', 'LAP-00000651']",1991-03-27
33796,830,28,"['FIT-00002458', 'AUT-00000771', 'FIT-00002105', 'LAP-00000180']",1990-01-02
33797,664,23,"['FIT-00000027', 'FIT-00000483', 'FIT-00000740']",1990-01-03
33798,464,0,"['AUT-00000799', 'FIT-00000548']",1995-08-25
33799,383,29,['FIT-00000060'],1993-02-01
33800,45,14,['FIT-00002098'],1998-05-14
33801,576,2,"['LAP-00000071', 'FIT-00001091', 'AUT-00000733']",1997-12-15
33802,980,14,['FIT-00002138'],2000-04-03
33803,859,23,"['LAP-00000476', 'AUT-00000750', 'FIT-00000009', 'FIT-00001595']",1990-06-18
33804,866,33,"['LAP-00000512', 'LAP-00000048', 'CEL-00000259']",1993-09-20
33805,730,9,"['AUT-00001018', 'LAP-00000404']",2000-07-15
33806,865,21,"['AUT-00000738', 'FIT-00000658']",1994-08-28
33807,60,32,"['CEL-00000672', 'FIT-00000061', 'FIT-00001516', 'AUT-00000812']",1990-11-30
33808,536,28,"['AUT-00000782', 'FIT-00001365', 'FIT-00001379']",1999-04-08
33809,537,24,"['AUT-00000260', 'LAP-00000076', 'AUT-00000517', 'FIT-00001306']",1993-12-26
33810,383,25,['FIT-00001112'],1993-07-11
33811,628,24,"['FIT-00001124', 'CEL-00000309', 'LAP-00000360']",1994-04-12
33812,515,23,"['FIT-00002099', 'CEL-00000355', 'CEL-00000539']",1995-12-07
33813,182,34,['CEL-00000237'],1998-03-23
33814,723,14,['FIT-00001589'],1996-02-15
33815,223,24,"['AUT-00000601', 'AUT-00000638', 'AUT-00001062']",1991-10-16
33816,331,6,['AUT-00000004'],1995-05-18
33817,763,23,"['FIT-00000526', 'FIT-00001534', 'FIT-00001878', 'FIT-00000145']",2000-12-11
33818,988,5,"['CEL-00000596', 'AUT-00001181', 'AUT-00000598', 'FIT-00001774']",1996-04-26
33819,960,23,"['LAP-00000104', 'FIT-00001037', 'LAP-00000486']",1997-06-04
33820,539,28,['LAP-00000757'],1994-11-23
33821,407,0,"['FIT-00000414', 'LAP-00000235']",2000-06-09
33822,194,19,"['AUT-00001150', 'AUT-00001073', 'FIT-00001351']",1994-06-27
33823,307,18,"['AUT-00000431', 'LAP-00000403']",1990-10-30
33824,49,32,['FIT-00001674'],1994-05-30
33825,521,27,"['FIT-00000373', 'AUT-00000172']",1993-01-15
33826,316,0,"['LAP-00000298', 'FIT-00002403']",1993-07-15
33827,126,19,['LAP-00000221'],1991-11-15
33828,258,9,"['AUT-00001424', 'LAP-00000606']",1995-11-27
33829,852,29,"['LAP-00000098', 'LAP-00000296', 'AUT-00000228']",1993-12-21
33830,546,29,"['AUT-00001242', 'LAP-00000618', 'FIT-00000884']",2000-04-09
33831,306,7,['AUT-00001349'],1996-10-30
33832,448,12,"['FIT-00001253', 'FIT-00000253']",1994-11-11
33833,324,11,"['FIT-00001359', 'AUT-00001067', 'FIT-00002115', 'FIT-00000299']",1997-09-09
33834,38,10,['CEL-00000041'],1994-01-29
33835,841,8,"['LAP-00000073', 'AUT-00001377', 'FIT-00001882']",1999-03-29
33836,162,33,"['LAP-00000568', 'FIT-00000516']",1997-02-16
33837,24,1,"['AUT-00000450', 'AUT-00000123']",1995-08-12
33838,369,18,"['LAP-00000599', 'LAP-00000813']",1997-01-13
33839,123,28,['FIT-00001496'],1991-08-29
33840,683,16,"['FIT-00002220', 'AUT-00001430', 'LAP-00000817']",1990-08-25
33841,85,27,['FIT-00000893'],1990-01-02
33842,152,10,"['CEL-00000218', 'CEL-00000610', 'CEL-00000114']",1990-02-08
33843,483,19,['AUT-00000816'],2000-01-08
33844,782,19,"['AUT-00000482', 'FIT-00001468']",1999-08-08
33845,825,23,"['FIT-00000455', 'FIT-00001161']",1991-07-23
33846,817,7,"['AUT-00000276', 'FIT-00001446', 'AUT-00001168']",2000-12-06
33847,889,10,"['LAP-00000353', 'FIT-00000479', 'FIT-00001716', 'AUT-00000604']",1994-08-12
33848,825,23,['FIT-00001071'],1994-05-17
33849,231,33,['AUT-00000382'],2000-11-27
33850,188,9,"['CEL-00000695', 'AUT-00001247', 'FIT-00002158', 'FIT-00000510']",1998-06-03
33851,318,1,"['CEL-00000710', 'FIT-00001755', 'CEL-00000090']",1994-07-14
33852,397,15,"['AUT-00000096', 'FIT-00000183', 'AUT-00000112']",1996-06-23
33853,489,14,['LAP-00000574'],1999-08-16
33854,0,22,"['FIT-00000712', 'FIT-00001271', 'AUT-00000572', 'AUT-00000743']",1992-11-09
33855,679,5,"['LAP-00000411', 'FIT-00001177', 'FIT-00000593']",1990-07-24
33856,657,19,['FIT-00001566'],2000-07-25
33857,47,13,"['LAP-00000106', 'AUT-00001412']",1998-06-16
33858,855,3,['LAP-00000217'],1992-01-02
33859,445,15,['FIT-00002366'],1992-07-22
33860,691,3,['FIT-00000919'],1990-08-11
33861,643,9,['FIT-00000366'],2000-03-17
33862,416,2,"['LAP-00000447', 'AUT-00001253', 'LAP-00000149', 'FIT-00000991']",1990-10-01
33863,705,0,"['FIT-00000371', 'FIT-00002386', 'CEL-00000729', 'FIT-00001005']",1990-02-17
33864,118,18,['FIT-00000628'],1990-08-02
33865,290,11,['AUT-00001263'],1998-08-01
33866,386,21,"['LAP-00000484', 'AUT-00001218', 'FIT-00002102']",2000-08-13
33867,578,34,"['FIT-00000964', 'CEL-00000722', 'LAP-00000703']",1992-06-04
33868,448,28,"['AUT-00001350', 'AUT-00001356', 'AUT-00000825', 'FIT-00002032']",1990-12-24
33869,405,8,"['FIT-00002055', 'CEL-00000302']",1994-03-31
33870,343,6,"['LAP-00000165', 'CEL-00000167', 'CEL-00000662', 'FIT-00002308']",1999-11-23
33871,286,23,"['AUT-00001021', 'FIT-00000585', 'LAP-00000623', 'FIT-00000938']",2000-09-20
33872,675,6,"['FIT-00001988', 'LAP-00000157', 'AUT-00001180']",1993-07-10
33873,492,1,"['AUT-00000205', 'FIT-00000403', 'FIT-00000450', 'AUT-00000166']",2000-10-24
33874,843,2,['FIT-00001350'],1994-01-31
33875,655,31,"['FIT-00001185', 'FIT-00001947']",2000-03-26
33876,718,5,"['AUT-00000742', 'FIT-00001693', 'AUT-00001189', 'FIT-00000972']",1992-10-05
33877,977,21,['AUT-00000988'],1994-07-12
33878,238,23,['CEL-00000174'],1998-04-08
33879,976,0,['AUT-00000642'],1992-11-20
33880,992,20,['LAP-00000699'],1997-07-03
33881,789,12,"['CEL-00000049', 'CEL-00000068', 'AUT-00001007', 'AUT-00000282']",1998-10-19
33882,113,32,"['FIT-00002100', 'FIT-00000430']",1992-08-24
33883,601,28,"['FIT-00000325', 'FIT-00002187', 'AUT-00001265', 'LAP-00000680']",1999-05-02
33884,661,27,"['FIT-00002035', 'FIT-00000255', 'FIT-00002366']",1999-12-23
33885,261,20,['FIT-00000887'],1998-08-11
33886,476,21,"['FIT-00001676', 'FIT-00001582']",1991-01-21
33887,403,11,"['AUT-00000262', 'CEL-00000210']",2000-09-05
33888,965,2,"['AUT-00001052', 'FIT-00000345', 'FIT-00000023']",1997-11-26
33889,452,29,"['LAP-00000454', 'AUT-00000475', 'FIT-00002097']",1999-11-21
33890,533,26,"['AUT-00001419', 'CEL-00000054', 'FIT-00000522', 'FIT-00002386']",1990-07-10
33891,27,30,"['AUT-00000549', 'AUT-00000418']",1992-04-30
33892,553,29,"['LAP-00000597', 'AUT-00000918', 'AUT-00000136']",1998-04-28
33893,365,10,"['LAP-00000578', 'FIT-00000887', 'CEL-00000003', 'FIT-00001086']",1996-05-23
33894,215,34,"['FIT-00000390', 'FIT-00001572']",1998-09-25
33895,791,16,"['AUT-00000347', 'CEL-00000481', 'AUT-00000496']",1997-01-13
33896,392,31,"['CEL-00000506', 'FIT-00001195']",1996-12-08
33897,350,22,"['FIT-00002062', 'AUT-00000094', 'LAP-00000560']",1999-01-06
33898,472,18,"['FIT-00001496', 'FIT-00000183', 'AUT-00000568']",2000-05-05
33899,744,24,['CEL-00000469'],1993-06-13
33900,283,17,"['LAP-00000587', 'LAP-00000612', 'FIT-00000312', 'FIT-00000949']",2000-10-15
33901,229,8,"['FIT-00002312', 'AUT-00000219', 'AUT-00000925', 'FIT-00000320']",1992-08-18
33902,540,22,"['AUT-00000234', 'FIT-00001442', 'FIT-00002250', 'FIT-00000865']",2000-02-05
33903,96,12,"['FIT-00001754', 'FIT-00000915', 'FIT-00000838', 'FIT-00000246']",1996-06-04
33904,915,24,"['FIT-00001635', 'CEL-00000757', 'FIT-00002407']",2000-07-05
33905,325,15,"['AUT-00000427', 'LAP-00000802']",1999-06-28
33906,639,32,"['FIT-00002036', 'LAP-00000030', 'FIT-00002173']",1994-05-19
33907,886,12,"['FIT-00002238', 'AUT-00001389', 'AUT-00000449']",1999-07-13
33908,330,1,"['LAP-00000607', 'CEL-00000589', 'AUT-00000247', 'AUT-00001065']",1992-08-08
33909,699,11,['AUT-00000314'],1999-03-03
33910,876,13,['FIT-00001466'],1995-07-04
33911,229,31,"['FIT-00001130', 'CEL-00000165', 'FIT-00000444']",1992-09-20
33912,903,2,"['FIT-00000111', 'AUT-00000675', 'CEL-00000615']",1998-11-18
33913,49,4,"['FIT-00001039', 'FIT-00001141']",1997-01-31
33914,834,33,"['CEL-00000593', 'FIT-00000564', 'CEL-00000693', 'LAP-00000035']",1998-04-10
33915,576,24,"['LAP-00000588', 'FIT-00001540', 'FIT-00000710']",1990-06-03
33916,839,30,"['FIT-00001954', 'LAP-00000335']",1992-04-25
33917,372,27,"['FIT-00000733', 'CEL-00000400']",1998-09-21
33918,595,17,"['FIT-00000239', 'AUT-00000107']",2000-01-13
33919,772,23,"['FIT-00001279', 'CEL-00000359']",2000-03-12
33920,710,31,"['AUT-00000044', 'LAP-00000475', 'LAP-00000564']",1992-04-29
33921,796,5,"['FIT-00000515', 'FIT-00001302', 'LAP-00000597', 'FIT-00002391']",2000-08-15
33922,706,25,"['LAP-00000192', 'CEL-00000597']",1995-07-06
33923,753,28,"['FIT-00000908', 'FIT-00001967', 'LAP-00000690']",1993-09-13
33924,552,23,"['LAP-00000181', 'LAP-00000108', 'CEL-00000187']",2000-12-10
33925,454,2,['FIT-00002374'],1995-06-05
33926,712,18,"['FIT-00001742', 'FIT-00001517', 'CEL-00000068', 'AUT-00001285']",2000-12-01
33927,954,15,['FIT-00000426'],1993-09-06
33928,646,9,"['AUT-00001172', 'FIT-00001644']",1993-04-15
33929,584,2,"['AUT-00000026', 'FIT-00000236']",1995-12-04
33930,563,12,"['FIT-00001894', 'CEL-00000036', 'FIT-00002311', 'AUT-00000707']",2000-05-28
33931,798,12,"['AUT-00000846', 'AUT-00000408']",1996-07-20
33932,983,18,"['LAP-00000109', 'FIT-00001894', 'FIT-00000448', 'AUT-00000674']",1995-06-07
33933,376,26,['FIT-00000160'],1991-07-18
33934,96,14,['FIT-00001012'],1997-12-30
33935,458,11,['CEL-00000548'],1994-07-31
33936,646,2,['AUT-00001133'],1994-12-17
33937,846,31,"['AUT-00000681', 'FIT-00001771', 'FIT-00000735']",1991-04-20
33938,478,4,"['FIT-00000321', 'CEL-00000311', 'FIT-00002012']",1998-10-13
33939,840,13,"['FIT-00000521', 'FIT-00000542']",1991-12-04
33940,378,6,"['AUT-00000984', 'CEL-00000614', 'FIT-00000849', 'FIT-00001419']",1990-06-26
33941,556,25,"['AUT-00000677', 'FIT-00000714', 'CEL-00000192']",1992-12-06
33942,146,26,['AUT-00001153'],1996-04-13
33943,795,11,"['AUT-00000807', 'AUT-00000971', 'AUT-00000810']",2000-08-09
33944,778,7,"['FIT-00002370', 'FIT-00000539', 'FIT-00000727']",1995-07-25
33945,133,15,"['FIT-00000598', 'FIT-00000260', 'AUT-00000495', 'FIT-00002053']",1996-12-13
33946,860,30,"['CEL-00000416', 'FIT-00000098']",1998-01-04
33947,399,16,"['AUT-00000048', 'FIT-00000188']",1996-10-12
33948,965,13,"['FIT-00000765', 'FIT-00002406', 'CEL-00000325']",1995-11-30
33949,940,30,['AUT-00000936'],1990-11-18
33950,517,14,"['AUT-00001349', 'FIT-00002076', 'AUT-00000626']",1995-10-13
33951,903,26,"['FIT-00001955', 'FIT-00001350']",1995-07-16
33952,977,23,['AUT-00000397'],1991-08-23
33953,126,28,"['FIT-00001073', 'LAP-00000003', 'LAP-00000648']",2000-10-20
33954,659,18,['FIT-00000616'],1995-11-16
33955,311,4,"['FIT-00001062', 'FIT-00002066', 'FIT-00000562', 'AUT-00001043']",1992-11-25
33956,212,28,"['AUT-00000320', 'FIT-00001487', 'AUT-00000616']",1994-04-19
33957,881,20,"['CEL-00000128', 'FIT-00001183']",1993-02-21
33958,614,23,"['LAP-00000083', 'FIT-00000059', 'CEL-00000490', 'FIT-00001552']",1994-08-02
33959,123,4,"['FIT-00000623', 'AUT-00001034']",1993-08-10
33960,699,4,"['AUT-00000726', 'AUT-00000568']",2000-03-20
33961,502,1,"['FIT-00001263', 'LAP-00000648']",1995-05-04
33962,73,30,"['CEL-00000230', 'FIT-00002210']",1997-12-27
33963,423,10,"['FIT-00000676', 'FIT-00001041', 'FIT-00001152']",1991-09-17
33964,317,13,"['FIT-00000492', 'AUT-00001374', 'FIT-00000577']",2000-01-25
33965,994,29,"['AUT-00000806', 'FIT-00000434', 'LAP-00000539']",1993-03-26
33966,350,32,"['AUT-00000106', 'FIT-00002401', 'CEL-00000199']",1992-03-28
33967,436,25,"['FIT-00000564', 'CEL-00000662']",1997-03-23
33968,328,21,"['LAP-00000559', 'AUT-00000533', 'AUT-00001260']",1995-01-06
33969,618,32,"['CEL-00000008', 'LAP-00000323', 'CEL-00000361', 'CEL-00000397']",1990-10-10
33970,453,26,['FIT-00001332'],1993-11-06
33971,245,30,"['FIT-00002381', 'FIT-00002339', 'AUT-00000405']",1994-07-11
33972,464,15,['FIT-00000647'],1995-11-07
