color,condition,customerReviewAverage,customerReviewCount,description,features,longDescription,manufacturer,modelNumber,name,regularPrice,salePrice,shortDescription,sku,type,upc
White,New,4.0,1.0,,"[{'feature': 'Set the right mood with warm to cool white light\nThis recessed downlight offers different shades of warm to cool white lights. With complete dimmability from bright to low nightlights, you can tune your lights to the perfect shade and brightness of light for your daily needs.'}, {'feature': 'Get the perfect light recipes for your daily activities\nUse the preset Philips Hue light recipes to fit your mood or activities throughout the day. Amp up the energy with the cool white light of the Energize light recipe in the morning or unwind with the subtle, soft light of Relax.'}, {'feature': 'Control lights with your voice\nPhilips Hue works with Amazon Alexa and the Google Assistant when paired with a compatible Google Nest or Amazon Echo device. Simple voice commands allow you to control multiple lights in a room or just a single lamp.'}, {'feature': 'Bluetooth enabled\nPhilips Hue with Bluetooth is the easiest way to get started with smart lighting. Set the mood instantly with Bluetooth-enabled light fixtures and the Hue Bluetooth app, which allows you to control up to 10 lights in a room.'}, {'feature': 'Unlock the full suite of smart light features\nAdd a Hue Bridge (sold separately) to make your smart lighting system even smarter. With the Hue Bridge, you can add up to 50 lights and smart accessories throughout your entire home, as well as unlock upgraded features such as away-from-home control.'}]",Add a Hue White Ambiance 4-inch high lumen recessed downlight with warm-to-cool white light to give you the best light for your daily routines. Control instantly via Bluetooth in one room or pair with a Hue Bridge (sold separately) to unlock the full suite of smart lighting features. This stylish recessed downlight is easy to install in any E26 medium base recessed can.,Philips,578484,"Philips - Hue White Ambiance 4"" High Lumen Recessed Downlight - White",49.99,49.99,,6507691,HardGood,046677578480
White,New,4.6,19.0,,"[{'feature': 'Create a personalized experience\nInstantly set the mood for any occasion with 16 million colors of light. Transform any room for an immersive entertainment experience, create the perfect atmosphere for a get-together with friends, or complement your home decor.'}, {'feature': 'Set the right mood white light\nThis recessed downlight offers different shades of warm to cool white light. With complete dimmability from bright to low nightlights, you can tune your lights to the perfect shade and brightness of light for your daily needs.'}, {'feature': 'Lighting for daily activities\nUse the preset Philips Hue light recipes to fit your mood or activities throughout the day. Amp up the energy with the cool white light of the Energize light recipe in the morning or unwind with the subtle, soft light of Relax.'}, {'feature': 'Voice control\nPhilips Hue works with Amazon Alexa and the Google Assistant when paired with a compatible Google Nest or Amazon Echo device. Simple voice commands allow you to control multiple lights in a room or just a single lamp.'}, {'feature': 'Bluetooth enabled\nPhilips Hue with Bluetooth is the easiest way to get started with smart lighting. Set the mood instantly with Bluetooth-enabled light fixtures and the Hue Bluetooth app, which allows you to control up to 10 lights in a room.'}, {'feature': 'Unlock the full suite of smart light features\nAdd a Hue Bridge (sold separately) to make your smart lighting system even smarter.With the Hue Bridge, you can add up to 50 lights and smart accessories throughout your entire home, as well as unlock upgraded features such as away-from-home control.'}]","Add color to your home with the 4-inch recessed retrofit high lumen downlight, which offers 16 million colors and warm-to-cool white light. Philips Hue downlights give a clean, minimalistic look that keep the focus on your interior design. They feature Bluetooth capability for instant light control in one room. Connect to a Hue Bridge (sold separately) to unlock the full suite of smart light features, including the ability to control more than 10 lights even - while away from home.",Philips,578419,"Philips - Hue White and Color Ambiance 4"" High Lumen Recessed Downlight - White",59.99,59.99,,6507692,HardGood,046677578411
White,New,4.6,19.0,,"[{'feature': 'Create a personalized experience\nInstantly set the mood for any occasion with 16 million colors of light. Transform any room for an immersive entertainment experience, create the perfect atmosphere for a get-together with friends, or complement your home decor.'}, {'feature': 'Set the right mood white light\nThese recessed downlights offer different shades of warm to cool white light. With complete dimmability from bright to low nightlights, you can tune your lights to the perfect shade and brightness of light for your daily needs.'}, {'feature': 'Lighting for daily activities\nUse the preset Philips Hue light recipes to fit your mood or activities throughout the day. Amp up the energy with the cool white light of the Energize light recipe in the morning or unwind with the subtle, soft light of Relax.'}, {'feature': 'Voice control\nPhilips Hue works with Amazon Alexa and the Google Assistant when paired with a compatible Google Nest or Amazon Echo device. Simple voice commands allow you to control multiple lights in a room or just a single lamp.'}, {'feature': 'Bluetooth enabled\nPhilips Hue with Bluetooth is the easiest way to get started with smart lighting. Set the mood instantly with Bluetooth-enabled light fixtures and the Hue Bluetooth app, which allows you to control up to 10 lights in a room.'}, {'feature': 'Unlock the full suite of smart light features\nAdd a Hue Bridge (sold separately) to make your smart lighting system even smarter.With the Hue Bridge, you can add up to 50 lights and smart accessories throughout your entire home, as well as unlock upgraded features such as away-from-home control.'}]","Add color to your home with the 5-6-inch recessed retrofit high lumen downlight 4-pack, that offers 16 million colors and warm-to-cool white light. Philips Hue downlights give a clean, minimalistic look that keep the focus on your interior design. They feature Bluetooth capability for instant light control in one room. Connect to a Hue Bridge (sold separately) to unlock the full suite of smart light features, including the ability to control more than 10 lights even - while away from home.",Philips,578674,"Philips - Hue White and Color Ambiance 5-6"" High Lumen Recessed Downlight (4-pack) - White",219.99,219.99,,6507695,HardGood,046677578671
White,New,4.6,19.0,,"[{'feature': 'Create a personalized experience\nInstantly set the mood for any occasion with 16 million colors of light. Transform any room for an immersive entertainment experience, create the perfect atmosphere for a get-together with friends, or complement your home decor.'}, {'feature': 'Set the right mood white light\nThis recessed downlight offers different shades of warm to cool white light. With complete dimmability from bright to low nightlights, you can tune your lights to the perfect shade and brightness of light for your daily needs.'}, {'feature': 'Lighting for daily activities\nUse the preset Philips Hue light recipes to fit your mood or activities throughout the day. Amp up the energy with the cool white light of the Energize light recipe in the morning or unwind with the subtle, soft light of Relax.'}, {'feature': 'Voice control\nPhilips Hue works with Amazon Alexa and the Google Assistant when paired with a compatible Google Nest or Amazon Echo device. Simple voice commands allow you to control multiple lights in a room or just a single lamp.'}, {'feature': 'Bluetooth enabled\nPhilips Hue with Bluetooth is the easiest way to get started with smart lighting. Set the mood instantly with Bluetooth-enabled light fixtures and the Hue Bluetooth app, which allows you to control up to 10 lights in a room.'}, {'feature': 'Unlock the full suite of smart light features\nAdd a Hue Bridge (sold separately) to make your smart lighting system even smarter.With the Hue Bridge, you can add up to 50 lights and smart accessories throughout your entire home, as well as unlock upgraded features such as away-from-home control.'}]","Add color to your home with the 5/6-inch recessed retrofit high lumen downlight, which offers 16 million colors and warm-to-cool white light. Philips Hue downlights give a clean, minimalistic look that keep the focus on your interior design. They feature Bluetooth capability for instant light control in one room. Connect to a Hue Bridge (sold separately) to unlock the full suite of smart light features, including the ability to control more than 10 lights even - while away from home.",Philips,578450,"Philips - Hue White and Color Ambiance 5/6"" High Lumen Recessed Downlight - White",59.99,59.99,,6507698,HardGood,046677578459
White,New,,,,"[{'feature': 'See even more\n12MP Mega HD resolution provides 50% greater picture clarity than 4K.'}, {'feature': 'Advanced analytics\nPremium Analytics Package includes Face Recognition, Person and Vehicle Detection, Line Crossing and Crossing Counter, Object Detection, Heat Mapping and Perimeter Intrusion Detection.'}, {'feature': 'Color at night\nSee color video at night up to 130&#8217;/40m with the spotlights on.'}, {'feature': 'True Detect\nHeat and motion detection senses heat from large objects like people and cars for more reliable alerts.'}, {'feature': 'Audio microphones\nAllows you to hear and record off-screen noises and identify voices by their gender, age, accent, and language.'}, {'feature': 'Weatherproof\nCameras work in rain and snow, all year round.'}, {'feature': 'Enforcer\nControllable motion activated sensor spotlights, red and blue flashing lights, and sirens.'}, {'feature': '4TB free storage\nRecord video to the large hard drive and save footage to your Dropbox in the cloud.'}, {'feature': 'Swann Security app\nEverything is viewable and controllable on the Swann Security mobile app! View live video, receive alerts, adjust sensitivities and more.'}, {'feature': 'Plays well with others\nYou can also speak to see with Alexa and Hey Google.'}]","12MP offers 50% greater image clarity than 4K!! This Swann Professional 12MP Mega HD NVR security system is packed with the latest surveillance tech such as state-of-the-art video resolution, powerful night vision, Heat Mapping, Perimeter Intrusion Detection, Line Crossing Detection, Stationary Object Detection (Left, Taken or both), Face Recognition, and Cross Counting person and Vehicle Detection, and much more. Imagine being able to identify faces, tattoos and license plates with state-of-the-art 12MP Mega HD video and powerful digital zoom to actively watch over entrances, yards, driveways, parking lots, shop floors, storerooms, and customer service areas. Know what is happening at any hour and deter unwanted activity.",Swann,SONVK-1690008B8DE-US,"Swann - ProEnforcer 16-Channel, 16-Camera Indoor/Outdoor 12MP Mega HD 4TB NVR Security Surveillance System - White",2999.99,2999.99,,6507706,HardGood,840236135455
White,New,,,,"[{'feature': 'See even more\n12MP Mega HD resolution provides 50% greater picture clarity than 4K.'}, {'feature': 'Advanced analytics\nPremium Analytics Package includes Face Recognition, Person and Vehicle Detection, Line Crossing and Crossing Counter, Object Detection, Heat Mapping and Perimeter Intrusion Detection.'}, {'feature': 'Color at night\nSee color video at night up to 130&#8217;/40m with the spotlights on.'}, {'feature': 'True Detect\nHeat and motion detection senses heat from large objects like people and cars for more reliable alerts.'}, {'feature': 'Audio microphones\nAllows you to hear and record off-screen noises and identify voices by their gender, age, accent, and language.'}, {'feature': 'Weatherproof\nCameras work in rain and snow, all year round.'}, {'feature': 'Enforcer\nControllable motion activated sensor spotlights, red and blue flashing lights, and sirens.'}, {'feature': '2TB free storage\nRecord video to the large hard drive and save footage to your Dropbox in the cloud.'}, {'feature': 'Swann Security app\nEverything is viewable and controllable on the Swann Security mobile app! View live video, receive alerts, adjust sensitivities and more.'}, {'feature': 'Plays well with others\nYou can also speak to see with Alexa and Hey Google.'}]","12MP offers 50% greater image clarity than 4K!! This Swann Professional 12MP Mega HD NVR security system is packed with the latest surveillance tech such as state-of-the-art video resolution, powerful night vision, Heat Mapping, Perimeter Intrusion Detection, Line Crossing Detection, Stationary Object Detection (Left, Taken or both), Face Recognition, and Cross Counting person and Vehicle Detection, and much more. Imagine being able to identify faces, tattoos and license plates with state-of-the-art 12MP Mega HD video and powerful digital zoom to actively watch over entrances, yards, driveways, parking lots, shop floors, storerooms, and customer service areas. Know what is happening at any hour and deter unwanted activity.",Swann,SONVK-890004B2DE-US,"Swann - ProEnforcer 8-Channel, 6-Camera Indoor/Outdoor 12MP Mega HD 2TB NVR Security Surveillance System - White",1299.99,1299.99,,6507708,HardGood,840236136209
White,New,4.4,47.0,,"[{'feature': 'See even more\nProForcer 4K Ultra HD Clarity Cameras with advanced analytics.'}, {'feature': 'Monitor your property with Swann\nGet amazing detail with 4K Ultra HD, which is 4x the resolution of 1080p Full HD. Zoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'Color at night\nSee color video at night up to 130&#8217;/40m with the spotlights on.'}, {'feature': 'True Detect\nHeat and motion detection senses heat from large objects like people and cars for more reliable alerts.'}, {'feature': 'Audio microphones\nAllows you to hear and record off-screen noises and identify voices by their gender, age, accent, and language.'}, {'feature': 'Weatherproof\nCameras work in rain and snow, all year round.'}, {'feature': 'Enforcer\nControllable motion activated sensor spotlights, red and blue flashing lights, and sirens.'}, {'feature': '2TB free storage\nRecord video to the large hard drive and save footage to your Dropbox in the cloud.'}, {'feature': 'Swann Security app\nEverything is viewable and controllable on the Swann Security mobile app! View live video, receive alerts, adjust sensitivities and more.'}, {'feature': 'Plays well with others\nYou can also speak to see with Alexa and Hey Google.'}]","The Swann Professional 4K Ultra HD NVR security system is packed with the latest surveillance tech such as state-of-the-art video resolution, powerful night vision, face recognition, person and vehicle detection, and much more. Imagine being able to identify faces, tattoos and license plates with state-of-the-art 4K Ultra HD video and powerful digital zoom to actively watch over entrances, yards, driveways, parking lots, shop floors, storerooms, and customer service areas. Know what&#8217;s happening at any hour and deter unwanted activity. With PoE (Power over Ethernet) connections; power, video and audio run through a single Ethernet cable per camera, making installation simple. You&#8217;ll enjoy maximum reliability without the concerns of Wi-Fi connection drop interruptions, wireless static or bandwidth limitations. Face Recognition can be set up simply to identify familiar faces and send personalized alerts when they are detected. Be alerted when you child arrives home from school, when your cleaner has left your home, when your employee has opened your business for the day.",Swann,SONVK-1689808B8D-US,"Swann - ProEnforcer 16-Channel, 16-Camera Indoor/Outdoor 4K Ultra HD 2TB NVR Security Surveillance System - White",2599.99,2599.99,,6507710,HardGood,840236132775
White,New,,,,"[{'feature': 'See even more\nProForcer 4K Ultra HD Clarity Pan Tilt Add-On NVR Camera with 355-degree pan and 90-degree tilt capabilities.'}, {'feature': 'Advanced analytics\nPremium Analytics Package includes Face Recognition, Person and Vehicle Detection, Line Crossing and Crossing Counter, Object Detection, Heat Mapping and Perimeter Intrusion Detection.'}, {'feature': 'Color at night\nSee color video at night up to 130&#8217;/40m with the spotlights on.'}, {'feature': 'True Detect\nHeat and motion detection senses heat from large objects like people and cars for more reliable alerts.'}, {'feature': 'Weatherproof\nCameras work in rain and snow, all year round.'}, {'feature': 'Enforcer\nControllable motion activated sensor spotlights, red and blue flashing lights, and sirens.'}, {'feature': 'Plays well with others\nYou can also speak to see with Alexa and Hey Google.'}]","The SWNHD-900PT 4K Pan and Tilt NVR Security Camera is at the pinnacle of feature-packed crime-deterring security devices. With bright spotlights, red and blue flashing lights, two-way audio, and loud siren, you can intimidate intruders and prevent unwanted activity, and these features are controllable remotely in the Swann Security app. The Pan and Tilt function enables you to control the field of view remotely, so you can pan horizontally 355 degrees and vertically 90 degrees. The powerful optical zoom lets you zoom in to capture details essential for evidence. Know what&#8217;s happening at any hour with powerful infrared night vision up to 130&#8217;/40m and Night2Day gives you amazing color video at night up to 32&#8217;/10m. Swann&#8217;s True Detect heat and motion detection senses people and cars for more reliable monitoring and fewer false alarms. The SWNHD-900PT has a complete suite of smart video analytics including Face Recognition for accurate and informative alerts.",Swann,SWNHD-900PT-US,Swann - ProEnforcer Indoor/Outdoor Wired 4K UHD NVR Pan and Tilt Add-On Security Camera - White,249.99,249.99,,6507711,HardGood,840236135134
White,New,3.8,30.0,,"[{'feature': 'Now with color night vision\nRecord night time video in full, vivid color in environments up to 25x darker than traditional cameras.'}, {'feature': 'Battery powered and wire-free\nMount anywhere and leave it there with IP65 weather resistance. Get up to 6 months battery life on a single charge.'}, {'feature': 'Full home coverage\nProtect every corner of your home with a 130 degree field of view. Connect up to 4 cameras to a single base station and view all video streams in the Wyze app.'}, {'feature': 'Smart security\nGet notified about movement with a PIR sensor that senses body heat. Set custom detection zones. Scare away intruders with an optional motion-activated siren. Person and package detection available with CamPlus.'}, {'feature': 'Easy installation\nSkip running wires or searching for outlets. Friendly step-by-step guides in the Wyze app make wireless DIY install a breeze.'}, {'feature': '*Apple, the Apple logo and iTunes are trademarks of Apple Computer, Inc., registered in the U.S. and other countries. iPod is a trademark of Apple Computer, Inc.'}]","Wyze Cam Outdoor v2 takes everything you loved about the original wire-free, battery-powered Wyze Cam Outdoor to a whole new level. Now with our award-winning Starlight Sensor, you can see at night just as clear as day with Color Night Vision 1080p HD resolution. Get alerted when motion is detected, now up to 28% further away and set custom motion detection zones to only get alerts that matter to you. See even more than before with a wider, 130 degree field of view, so you can see more of what&#8217;s out there. Take advantage of the built-in security features like a motion-activated siren, two-way audio, and motion-detection alerts for even more peace of mind. Best of all, it&#8217;s easy to mount, has a 6-month battery life with easy recharging via microUSB, and you can even connect it to Wyze Solar Panel to eliminate the need to recharge ever again, depending upon your location.",Wyze,WVODV2B1,Wyze - Cam Outdoor v2 Starter Kit - White,79.98,79.98,,6507737,HardGood,850025015523
White,New,5.0,1.0,,"[{'feature': 'Now with color night vision\nRecord night time video in full, vivid color in environments up to 25x darker than traditional cameras.'}, {'feature': 'Battery powered and wire-free\nMount anywhere and leave it there with IP65 weather resistance. Get up to 6 months battery life on a single charge.'}, {'feature': 'Full home coverage\nProtect every corner of your home with a 130 degree field of view. Connect up to 4 cameras to a single base station and view all video streams in the Wyze app.'}, {'feature': 'Smart security\nGet notified about movement with a PIR sensor that senses body heat. Set custom detection zones. Scare away intruders with an optional motion-activated siren. Person and package detection available with CamPlus.'}, {'feature': 'Easy installation\nSkip running wires or searching for outlets. Friendly step-by-step guides in the Wyze app make wireless DIY install a breeze.'}, {'feature': '*Apple, the Apple logo and iTunes are trademarks of Apple Computer, Inc., registered in the U.S. and other countries. iPod is a trademark of Apple Computer, Inc.'}]","Wyze Cam Outdoor v2 takes everything you loved about the original wire-free, battery-powered Wyze Cam Outdoor to a whole new level. Now with our award-winning Starlight Sensor, you can see at night just as clear as day with Color Night Vision 1080p HD resolution. Get alerted when motion is detected, now up to 28% further away and set custom motion detection zones to only get alerts that matter to you. See even more than before with a wider, 130 degree field of view, so you can see more of what&#8217;s out there. Take advantage of the built-in security features like a motion-activated siren, two-way audio, and motion-detection alerts for even more peace of mind. Best of all, it&#8217;s easy to mount, has a 6-month battery life with easy recharging via microUSB, and you can even connect it to Wyze Solar Panel to eliminate the need to recharge ever again, depending upon your location.",Wyze,WVOD2,Wyze - Cam Outdoor v2 Add-on Security Camera - White,69.98,69.98,,6507738,HardGood,850025015554
White,New,4.2,33.0,,"[{'feature': 'Almost too easy\nWire-free screw-free, hassle-free, effortlessly mount Wyze wireless doorbell pro for front porch protection in under 30-seconds, screws and hardwiring equipment, though optional, are included, for even more ways to install'}, {'feature': ""See the whole story&#8230;clearly\nA 1440 x 1440 fuller than HD sensor means you'll see it all with 33% more clarity than traditional HD cameras""}, {'feature': 'Record more, recharge less\nWyze Wireless Video Doorbell boasts up to 6-months of battery life, so you can see spring and summer pass before recharging for fall and winter'}, {'feature': 'Chime included\nhear your doorbell ring, chirp, or bark, choose between 20 unique tunes and 8 sound levels to find the perfect chime for you, even scare off potential intruders with a dog bark.'}, {'feature': 'Smarter notifications with cam plus\nupgrade to cam plus for $1.99/month to receive real-time alerts when-packages and people are detected'}, {'feature': '*Apple, the Apple logo and iTunes are trademarks of Apple Computer, Inc., registered in the U.S. and other countries. iPod is a trademark of Apple Computer, Inc.'}]","Built for ease of use and installation, Wyze Video Doorbell Pro gives you everything you want without everything you don't. If you don't like screws, no problem, a 3M adhesive strip is included, just peel and stick to any frame. Hate wiring. Us too. That's why we put a massive battery in there that lasts up to 6-months. Never miss anything with an ultra-wide, head-to-toe viewing angle of your front porch in fuller-than-HD resolution. Unlike some companies, Wyze doesn't charge you a subscription fee just to use basic features of your doorbell. What we do offer is Cam Plus that unlocks awesome extra-features like-package Detection, Person Detection, and unlimited video cloud storage. See more than ever before, wire free, with Wyze Video Doorbell Pro.",Wyze,WVDPC,Wyze - Wireless Video Doorbell Camera Pro - White,99.98,99.98,,6507756,HardGood,850025015479
White,New,4.3,12.0,,"[{'feature': ""Your (yard's) future's so bright, you gotta wear shades!\nTwo super bright, adjustable LED lights with a combined 2600 lumens of baddie-deterring power for you, and a handy dimming option for your long-suffering neighbor.""}, {'feature': 'Not just a motion detector\nThree individually controlled PIR sensors provide 270 degrees of customizable motion detection. Turn them on or off. Adjust range and sensitivity up to 30 ft. Add sound detection and advanced AI identification and not even an invisibility cloak is sneaking past this thing.'}, {'feature': ""From detection to inspection\nWyze Cam Floodlight, doesn't just detect and deter motion, its built in Wyze Cam v3 identifies and records it in 1080p Full HD with our can't-believe-it's-not-daytime Starlight Sensor color night vision.""}, {'feature': ""Dusk to Dawn\nWyze Cam Floodlight knows when the sun is down and when it's up. Just hook it up and never think about your light switch again.""}, {'feature': '105dB Siren and speaker\nA 105dB siren and speaker mean you can deter bad guys with more than just bright lights.'}, {'feature': 'Rules and automations\nAll the usual smart settings from vacation mode to event triggering and the ability to sync with other Wyze devices.'}, {'feature': ""Extra USB port for twice the coverage\nWhat's better than one Wyze Cam v3? Two. The answer is two. Double your camera coverage and look both ways with an extra port for another Wyze Cam v3.""}, {'feature': 'IP65 Weather resistance\nBuilt for a beatdown, from dust clouds to torrential rain to ice and snow.'}, {'feature': ""Two-way audio\nDon't just imply intruders are unwelcome with your bright floodlights. Make it explicit with two-way audio! Or strike up a conversation! There are stranger ways to make new friends.""}]","Wyze Floodlight cam is the ultimate Home Security device with PIR Sensor, color night vision camera, and extra-bright Lumens to stop any person, or critter in their tracks. Wyze continues to offer smart home security at an affordable option and our floodlight delivers just that. Get additional safety features with an optional cam plus subscription.",Wyze,WYZEC3FL,Wyze - Wired Outdoor Wi-Fi Floodlight Home Security Camera - White,99.98,99.98,,6507758,HardGood,850025015691
White,New,4.6,28.0,,"[{'feature': 'Remotely Control and View Your Garage Door\nRemotely view, open, and close your garage door from anywhere in the Wyze app.'}, {'feature': 'Wyze Cam knows if your garage is open\nOther smart controllers require battery-powered sensors or complicated wiring to work. Wyze Garage Door Controller uses AI vision-sensing on the Wyze Cam v3 to know whether your garage door is open or closed. No sensors or hassle required.'}, {'feature': 'View your Garage Day or Night\nSee what&#8217;s going on in your garage during the day with super clear 1080p HD video or at night with color night vision. Motion detection can alert you if someone is in your garage, record 24/7 footage with microSD storage or set off a mini-siren to scare off intruders.'}, {'feature': ""Get notified when your garage door is left open\nForgot to shut the garage door? We'll notify you if the garage door was left open after a custom set amount of time. You can also easily find the exact time of day your garage was opened, left opened, or closed in the Wyze app.""}, {'feature': 'Use your existing garage door equipment\nNo need to replace your garage door opener or keypads, Wyze Garage Controller works with all your existing equipment and installation is a breeze. Check compatibility before purchasing.'}, {'feature': '*Apple, the Apple logo and iTunes are trademarks of Apple Computer, Inc., registered in the U.S. and other countries. iPod is a trademark of Apple Computer, Inc.'}]","Control and view your garage door from anywhere with Wyze Garage Door Controller. Whether you're letting someone in or trying to keep others out, you can remotely open and close your garage door with just a tap in the Wyze app. Get notified when your garage door is left open and close it quickly in the app or with Alexa and Google Assistant. There&#8217;s no need to replace your existing garage door opener, Wyze Garage Door Controller works with your existing equipment and installation is a breeze. Stream 1080p HD video in full color, even at night, with the award-winning Wyze Cam v3. Get notified when motion is detected, record 24/7 with local microSD storage, even set off a mini-siren to scare off intruders. Oher smart controllers use short-lived battery sensors. Wyze Garage Door Controller uses AI vision-sensing on the included Wyze Cam v3 to know whether your garage door is open or closed. No monthly battery changes needed.Schedule your garage door to close automatically if you accidentally left it open. Create automations to make life easier like: ""turn on Wyze Floodlight when I open the garage door at night.&#8221;",Wyze,WCGDCB,Wyze - Indoor/Outdoor Wireless 1080p HD Smart Garage Door Opener and Security Camera - White,49.98,49.98,,6507761,HardGood,810083470917
White,New,4.5,11.0,,"[{'feature': 'Command your home with your voice\nWhen your hands are full or you just don&#8217;t want to move, use your voice to turn things on and off by asking your smart assistant.We made Wyze Plug work with Alexa and the Google Assistant so it&#8217;s easier said and done.'}, {'feature': 'Control your home from anywhere\nCheck the status of all of your Wyze Plugs and turn them on or off remotely so you can avoid high energy bills and fire-hazards.'}, {'feature': 'On when you need it, off when you don&#8217;t\nWake up to the smell of fresh brewed coffee in the morning with Scheduling in the Wyze app.Custom Scheduling in the Wyze app lets you turn Wyze Plug on or off at specific times of the day so you can have your coffee start at 6:00 AM and turn off at 6:15 AM.'}, {'feature': 'Manage an entire room with grouping\nGrouping in the Wyze app lets you connect multiple Wyze Plugs to one room so you can turn everything on or off at once at the tap of a finger or command to your smart assistant.'}, {'feature': 'Vacation mode\nVacation Mode can turn your stuff on and off at random making it appear you&#8217;re home so people think twice about coming over uninvited.'}]",Be in control from anywhere with controls right in the mobile app. Ask Alexa or Google Assistant to turn the plug on/off with your voice. Schedule appliances and lights to turn on/off at specific times of the day. Automate Wyze Plug with other Wyze products.,Wyze,WLPP1CFH,Wyze - Smart Plug Indoor (2-Pack) - White,19.98,14.98,,6507769,HardGood,859696007271
White,New,5.0,1.0,,"[{'feature': 'Instant visibility\nCheck in on your home or office from anywhere in the world'}, {'feature': 'Instant alert\nSounds an audible alarm and alerts your smartphone when water is detected'}, {'feature': 'Easy mounting\nMounts on almost any surface using included screws or double-sided tape'}, {'feature': 'Trusted brand\nPart of FEIT ELECTRIC smart home security line of cameras, sensors and more'}]","Protect your home against sudden leaks and water damage with the FEIT ELECTRIC H2O/WIFI smart water sensor. This compact sensor mounts anywhere inside the home and uses the FEIT ELECTRIC app to notify your smart device whenever water is detected. Save on your water bill and get peace of mind with 24/7 protection, even when you're far from home.",FEIT ELECTRIC,H2O/WIFI,FEIT ELECTRIC - Wi-Fi Smart Water Sensor - White,23.99,23.99,,6507994,HardGood,017801722277
White,New,5.0,1.0,,"[{'feature': 'Instant visibility\nCheck in on your home or office from anywhere in the world'}, {'feature': 'Instant alert\nSends alerts to FEIT ELECTRIC app when a door or window opening is detected'}, {'feature': 'Easy mounting\nMounts on almost any surface using included screws or double-sided tape'}, {'feature': 'Trusted brand\nPart of FEIT ELECTRIC smart home security line of cameras, sensors and more'}]","Protect your home against intruders with the FEIT ELECTRIC MOT/DOOR/WIFI/BAT smart door / window sensor. Operating on two replaceable AAA batteries, this compact sensor mounts on door and window frames and uses the FEIT ELECTRIC app to notify your smart device whenever an opening or sensor tampering is detected. Get peace of mind with 24/7 protection, even when you're far from home.",FEIT ELECTRIC,MOT/DOOR/WIFI/BAT,FEIT ELECTRIC - Battery Powered Wi-Fi Smart Window Sensor - White,15.99,15.99,,6507997,HardGood,017801722260
White,New,,,,"[{'feature': 'Instant visibility\nCheck in on your home or office from anywhere in the world'}, {'feature': 'Instant alert\nSends alerts to FEIT ELECTRIC app when motion is detected'}, {'feature': 'Easy mounting\nMounts on almost any surface using included screws or double-sided tape'}, {'feature': 'See more\n120&#176; field of vision and 26 foot motion detection range'}, {'feature': 'Trusted brand\nPart of FEIT ELECTRIC smart home security line of cameras, sensors and more'}]","Keep your property safe with the FEIT ELECTRIC MOT/PIR/WIFI/BAT smart motion sensor. Powered by a rechargeable lithium-ion battery, this sensor monitors your indoors and sends a phone alert if motion is detected from up to 26 feet. Connect to other devices and set up automations to turn them on with sensor alerts.",FEIT ELECTRIC,MOT/PIR/WIFI/BAT,FEIT ELECTRIC - Wi-Fi Smart Motion Sensor - White,24.99,24.99,,6507998,HardGood,017801722253
White,New,5.0,1.0,,"[{'feature': 'Mobile app\nPower on or off, set groups and schedules from anywhere using your smartphone'}, {'feature': 'DIY\nEasy setup with no hub required'}, {'feature': 'Voice activated\nCompatible with Alexa and Hey Google'}, {'feature': 'System requirements\nMinimum system requirements for the app are devices running iOS 9.3 or Android 4.4'}]","This Wi-Fi enabled smart plug turns any device into a smart device. Control your devices from anywhere with one smart plug. Ideal for home appliances, lights and more. Control from anywhere - turn on or off, set schedules or timers with an intuitive smartphone app. Combine devices together for unified control with one single tap. Combine living room bulbs, plugs and switches together for more convenient access. Use simple voice commands with your smart plug and Alexa or Hey Google.",FEIT ELECTRIC,PLUG/WIFI,FEIT ELECTRIC - Indoor Smart Wi-Fi Single Outlet Wall Plug - White,9.99,9.99,,6508001,HardGood,017801722093
White,New,,,,"[{'feature': 'Mobile app\nControl your lights using the FEIT ELECTRIC mobile app'}, {'feature': 'Voice activated\nCompatible with Google Home and Amazon Alexa voice assistants'}, {'feature': 'Scheduling\nSet schedules and timers'}, {'feature': 'Control multiple lights\nGroups up to 20 dimmers together'}]","Make your home into a smart home with the FEIT ELECTRIC Smart Wi-Fi Dimmer. Set schedules and adjust the brightness of your home without touching a single switch - simply use the intuitive mobile app or give a command to your Amazon Alexa or Hey Google. This dimmer works with all dimmable incandescent, halogen, CFL or LED light bulbs. Group up to 20 smart dimmers via Wi-Fi, even if they're on different circuits. Create a master dimmer to control the actions of others. Each dimmer includes a screwless decorative wall plate with an LED indicator light.",FEIT ELECTRIC,DIM/WIFI,FEIT ELECTRIC - Wi-Fi Smart Dimmer - White,19.99,19.99,,6508013,HardGood,017801722123
