id,cust_id,store_id,products,transaction_date
35181,359,26,"['LAP-00000684', 'AUT-00001027', 'AUT-00000629']",1990-08-23
35182,661,8,['AUT-00000625'],1995-03-19
35183,350,8,['FIT-00002036'],1991-05-19
35184,971,10,"['FIT-00001533', 'AUT-00000293']",1994-07-14
35185,591,12,"['FIT-00001825', 'CEL-00000129', 'AUT-00000487']",1994-06-26
35186,556,23,"['LAP-00000630', 'FIT-00000620']",1991-04-28
35187,246,9,['FIT-00000837'],1999-05-24
35188,453,5,"['FIT-00002467', 'CEL-00000453']",1991-10-16
35189,856,5,"['FIT-00001704', 'FIT-00001671', 'CEL-00000671', 'FIT-00000294']",1993-10-05
35190,300,16,"['LAP-00000581', 'AUT-00000662']",1996-08-14
35191,245,7,"['CEL-00000711', 'FIT-00001263', 'LAP-00000394', 'LAP-00000263']",1992-07-30
35192,28,3,"['FIT-00002394', 'FIT-00000317', 'LAP-00000539', 'AUT-00000506']",1996-08-21
35193,175,24,"['CEL-00000410', 'FIT-00001672']",1992-08-05
35194,208,23,['AUT-00000049'],1991-05-01
35195,693,0,"['FIT-00000441', 'FIT-00001883']",1994-12-27
35196,113,30,"['FIT-00000421', 'AUT-00001199']",1991-11-03
35197,391,27,"['LAP-00000399', 'FIT-00001688']",1990-11-15
35198,446,20,['AUT-00000634'],1990-01-09
35199,796,20,"['LAP-00000736', 'FIT-00001807']",1997-07-22
35200,381,28,"['AUT-00001226', 'CEL-00000351']",1991-12-22
35201,863,27,"['FIT-00001639', 'FIT-00000665', 'LAP-00000755', 'FIT-00000578']",1995-11-01
35202,737,26,"['CEL-00000467', 'FIT-00000001']",2000-11-16
35203,609,21,"['FIT-00000462', 'FIT-00002116']",2000-07-07
35204,273,21,['CEL-00000714'],1995-03-15
35205,95,3,"['FIT-00002370', 'FIT-00000458', 'AUT-00000888']",1998-02-11
35206,991,5,"['CEL-00000088', 'FIT-00002219', 'FIT-00000567', 'FIT-00001047']",1991-04-28
35207,165,11,"['LAP-00000028', 'LAP-00000757', 'FIT-00002047']",1991-06-17
35208,412,13,['FIT-00002063'],1991-06-29
35209,181,23,"['AUT-00000264', 'LAP-00000492', 'FIT-00002298', 'FIT-00000349']",1998-04-24
35210,755,7,['FIT-00000800'],1990-05-21
35211,506,20,"['CEL-00000216', 'AUT-00000194', 'FIT-00000765', 'LAP-00000080']",1995-09-23
35212,628,12,"['LAP-00000795', 'FIT-00002274', 'AUT-00000895']",1991-11-03
35213,150,33,"['FIT-00000916', 'FIT-00000556']",1991-04-20
35214,895,11,"['AUT-00001330', 'AUT-00000286', 'FIT-00001703', 'AUT-00000719']",1995-10-04
35215,980,31,['CEL-00000713'],1990-02-18
35216,377,1,"['LAP-00000140', 'FIT-00002113', 'AUT-00001176']",1994-03-13
35217,71,15,"['FIT-00000522', 'AUT-00000695', 'FIT-00001121', 'FIT-00001749']",1994-08-30
35218,643,33,['CEL-00000506'],1994-01-03
35219,644,30,"['FIT-00000210', 'AUT-00000307', 'AUT-00000066']",1991-06-22
35220,536,4,"['FIT-00001521', 'CEL-00000298']",2000-09-19
35221,517,16,"['AUT-00000719', 'AUT-00001031']",1992-08-12
35222,995,22,['FIT-00000121'],1991-04-04
35223,812,8,['FIT-00002387'],1997-05-31
35224,952,30,"['FIT-00001721', 'AUT-00000034', 'FIT-00001738', 'AUT-00001083']",1997-12-27
35225,89,19,['AUT-00000160'],1993-03-20
35226,752,4,['FIT-00001055'],1992-09-09
35227,757,20,"['AUT-00000690', 'CEL-00000038']",1992-02-21
35228,878,19,"['AUT-00000196', 'AUT-00000190']",1996-03-02
35229,752,33,"['FIT-00001541', 'FIT-00000474', 'LAP-00000302']",1991-07-17
35230,754,24,"['CEL-00000678', 'AUT-00000026', 'AUT-00001320', 'CEL-00000566']",1992-04-13
35231,822,12,['LAP-00000205'],1995-12-18
35232,228,9,['AUT-00000019'],2000-03-09
35233,625,8,"['FIT-00001948', 'FIT-00001816', 'CEL-00000749', 'FIT-00001180']",1990-01-08
35234,924,16,"['FIT-00001048', 'AUT-00000768']",1991-08-01
35235,403,12,['CEL-00000530'],1995-02-18
35236,121,11,['AUT-00000714'],1997-07-30
35237,620,33,['FIT-00001194'],1993-07-10
35238,902,6,['LAP-00000360'],2000-11-10
35239,522,13,"['AUT-00000410', 'LAP-00000303', 'FIT-00001065', 'AUT-00001408']",1990-09-19
35240,377,20,"['AUT-00000079', 'FIT-00001297', 'AUT-00000117', 'AUT-00001336']",1999-09-17
35241,166,23,"['FIT-00001946', 'FIT-00000855']",1994-12-02
35242,528,9,"['AUT-00000330', 'FIT-00000083', 'FIT-00001344']",1993-01-11
35243,495,3,"['FIT-00001736', 'FIT-00000529']",1990-01-27
35244,162,2,"['FIT-00000709', 'AUT-00000989']",2000-08-16
35245,967,33,"['AUT-00000511', 'LAP-00000130', 'CEL-00000236', 'FIT-00001291']",1992-01-26
35246,363,9,"['LAP-00000060', 'AUT-00000877', 'FIT-00001718']",1999-05-19
35247,45,2,"['FIT-00000940', 'AUT-00001415']",1990-11-13
35248,360,2,"['FIT-00002079', 'AUT-00001242', 'FIT-00001373']",1992-09-17
35249,608,7,"['FIT-00000884', 'AUT-00001345']",1999-04-23
35250,150,12,"['FIT-00001415', 'FIT-00001973', 'CEL-00000661', 'LAP-00000283']",1995-02-07
35251,136,4,['CEL-00000159'],1996-02-03
35252,304,2,"['LAP-00000678', 'FIT-00000075']",1991-12-01
35253,919,34,"['CEL-00000598', 'LAP-00000205', 'CEL-00000360']",1999-03-22
35254,457,28,"['CEL-00000403', 'CEL-00000500']",1996-11-24
35255,819,16,"['LAP-00000633', 'LAP-00000457', 'FIT-00001734']",1997-09-24
35256,70,9,"['CEL-00000297', 'FIT-00002089', 'LAP-00000257']",1996-04-28
35257,979,10,['FIT-00001385'],1995-03-31
35258,132,0,"['LAP-00000654', 'CEL-00000326']",1998-11-03
35259,288,2,['AUT-00000398'],1993-12-27
35260,30,6,"['FIT-00000177', 'FIT-00000771']",1995-11-13
35261,145,21,"['AUT-00001329', 'LAP-00000152', 'FIT-00001267', 'AUT-00000838']",1999-11-05
35262,851,1,"['FIT-00002488', 'FIT-00002242', 'AUT-00000064', 'FIT-00001291']",1990-11-21
35263,299,15,"['AUT-00001004', 'AUT-00000704', 'FIT-00000836']",1990-09-02
35264,151,33,"['LAP-00000108', 'AUT-00000837']",1993-02-14
35265,407,8,"['CEL-00000072', 'FIT-00000851']",2000-03-07
35266,793,19,['CEL-00000605'],1994-08-29
35267,957,28,"['AUT-00000395', 'AUT-00001366', 'FIT-00000191', 'FIT-00001718']",1999-08-27
35268,454,9,"['FIT-00000045', 'FIT-00001580', 'LAP-00000554']",1990-05-14
35269,859,12,"['FIT-00000473', 'AUT-00001007', 'FIT-00002224', 'LAP-00000411']",1998-04-19
35270,938,10,"['AUT-00000777', 'FIT-00000035', 'AUT-00000223']",1991-03-28
35271,482,25,['LAP-00000243'],1992-02-07
35272,351,16,['AUT-00000372'],1994-05-16
35273,5,17,"['FIT-00000368', 'FIT-00001899']",1990-01-30
35274,408,28,['AUT-00001336'],1992-01-08
35275,64,12,"['AUT-00001234', 'AUT-00000168', 'LAP-00000110', 'FIT-00000443']",2000-01-04
35276,878,16,"['AUT-00000646', 'AUT-00000224', 'CEL-00000148', 'LAP-00000671']",2000-09-02
35277,267,3,"['LAP-00000430', 'LAP-00000193', 'AUT-00001373', 'LAP-00000441']",2000-12-17
35278,45,12,"['FIT-00000293', 'FIT-00000915']",1997-02-17
35279,108,0,"['CEL-00000385', 'FIT-00001719', 'AUT-00000493']",1995-11-24
35280,949,18,"['LAP-00000782', 'CEL-00000499']",1999-04-18
35281,404,22,"['AUT-00000050', 'LAP-00000322', 'FIT-00001181']",1992-02-19
35282,362,5,"['FIT-00000806', 'AUT-00000744']",1996-12-05
35283,88,24,"['FIT-00000243', 'CEL-00000664', 'AUT-00000250', 'FIT-00001043']",1996-07-28
35284,970,0,"['FIT-00000619', 'FIT-00000436', 'AUT-00001291']",1996-11-12
35285,998,5,"['FIT-00002002', 'AUT-00001007', 'FIT-00001976']",1991-11-30
35286,921,7,['FIT-00001664'],2000-06-26
35287,499,6,"['FIT-00002031', 'AUT-00000409']",1995-09-19
35288,446,20,"['LAP-00000119', 'FIT-00002136', 'FIT-00000938']",1995-08-28
35289,258,27,['FIT-00001606'],1995-06-22
35290,263,25,"['FIT-00002260', 'AUT-00000938', 'AUT-00000807', 'FIT-00001646']",1991-08-19
35291,832,22,"['FIT-00001080', 'FIT-00000823']",1995-10-15
35292,130,26,['CEL-00000442'],1994-08-31
35293,709,21,"['FIT-00000524', 'FIT-00000237']",1999-04-19
35294,944,24,"['LAP-00000350', 'AUT-00000866']",1998-08-10
35295,827,13,"['AUT-00000607', 'AUT-00000558']",1997-01-13
35296,561,8,"['FIT-00001509', 'LAP-00000760', 'AUT-00000704']",1993-09-14
35297,488,8,"['LAP-00000327', 'LAP-00000223']",1996-09-11
35298,211,5,"['AUT-00000886', 'FIT-00001663']",1998-03-21
35299,355,23,['CEL-00000743'],1992-12-27
35300,423,31,"['FIT-00001399', 'AUT-00000280', 'LAP-00000596', 'FIT-00001087']",1996-04-06
35301,482,15,['LAP-00000620'],1995-04-18
35302,241,24,"['AUT-00000261', 'AUT-00000701', 'FIT-00001447']",1990-04-10
35303,335,5,"['FIT-00001743', 'AUT-00001279', 'FIT-00000396', 'CEL-00000310']",1991-09-15
35304,403,11,"['FIT-00001760', 'AUT-00000324']",1994-11-09
35305,502,34,"['FIT-00001926', 'AUT-00000086']",1993-02-02
35306,377,11,['FIT-00002221'],1997-06-13
35307,80,22,"['FIT-00000243', 'AUT-00000854']",1996-12-19
35308,446,9,"['AUT-00001227', 'FIT-00001891', 'FIT-00001844']",1997-01-15
35309,450,11,"['FIT-00001041', 'AUT-00000444', 'FIT-00001346']",1990-07-12
35310,842,18,"['FIT-00000149', 'CEL-00000714', 'FIT-00000660']",1990-09-15
35311,676,9,"['FIT-00001680', 'FIT-00000625']",1998-06-02
35312,790,0,"['FIT-00000573', 'FIT-00001456', 'CEL-00000484']",1997-10-16
35313,211,6,"['FIT-00000857', 'FIT-00001869', 'FIT-00001943']",2000-05-18
35314,651,7,"['AUT-00000526', 'FIT-00000472']",1996-07-27
35315,730,6,"['FIT-00000985', 'AUT-00001403', 'AUT-00000701', 'AUT-00000259']",1999-05-16
35316,288,32,"['FIT-00000027', 'CEL-00000007']",1994-04-30
35317,823,25,"['LAP-00000304', 'CEL-00000518', 'AUT-00000285']",1996-11-29
35318,598,33,"['AUT-00001181', 'FIT-00000895', 'AUT-00001058']",1991-06-17
35319,564,1,"['CEL-00000031', 'AUT-00000144', 'LAP-00000556', 'CEL-00000534']",1993-07-14
35320,630,13,"['FIT-00000908', 'LAP-00000277', 'LAP-00000507', 'AUT-00000550']",1992-02-16
35321,497,4,"['FIT-00000179', 'AUT-00001179', 'AUT-00001129']",1991-10-20
35322,521,0,"['FIT-00001940', 'AUT-00000592', 'AUT-00000238']",1996-06-25
35323,845,6,"['AUT-00001013', 'AUT-00000822', 'FIT-00001033']",1995-12-14
35324,530,8,['FIT-00000567'],1996-05-10
35325,853,18,['CEL-00000567'],1998-09-13
35326,344,12,['LAP-00000459'],1993-11-17
35327,290,23,"['LAP-00000210', 'FIT-00001273']",1990-02-17
35328,994,1,['CEL-00000716'],1995-02-06
35329,983,13,"['CEL-00000131', 'FIT-00000424']",1995-10-03
35330,887,23,['AUT-00000139'],1991-08-09
35331,59,9,['FIT-00001235'],1996-05-06
35332,756,12,"['LAP-00000585', 'FIT-00002291', 'LAP-00000383']",1999-01-27
35333,692,5,"['FIT-00001747', 'FIT-00001713', 'FIT-00000330', 'FIT-00001913']",1997-07-04
35334,306,24,"['AUT-00001233', 'FIT-00000459', 'FIT-00001756', 'AUT-00001398']",1995-06-09
35335,605,26,['FIT-00000078'],1997-11-30
35336,856,13,"['AUT-00000822', 'FIT-00001976']",1991-05-24
35337,109,17,"['AUT-00000981', 'AUT-00000115']",2000-08-27
35338,946,34,['FIT-00000361'],1998-12-25
35339,145,25,"['FIT-00001974', 'FIT-00002192']",2000-05-08
35340,935,15,"['AUT-00001158', 'AUT-00000735', 'FIT-00001081', 'AUT-00001221']",1996-01-11
35341,384,21,"['CEL-00000049', 'AUT-00000570', 'CEL-00000201']",1998-05-27
35342,202,17,['AUT-00001016'],1993-11-25
35343,777,5,"['FIT-00002206', 'AUT-00001109', 'AUT-00000279']",1996-07-22
35344,158,23,"['CEL-00000345', 'CEL-00000727', 'FIT-00001547', 'FIT-00000858']",1994-01-02
35345,941,19,"['AUT-00000957', 'FIT-00000308', 'FIT-00001122', 'FIT-00000958']",1994-09-20
35346,469,5,"['AUT-00000704', 'LAP-00000657', 'FIT-00001653', 'AUT-00000931']",1995-07-08
35347,745,4,['LAP-00000405'],1990-05-31
35348,805,1,"['FIT-00000513', 'AUT-00000168', 'AUT-00001270']",1993-08-09
35349,226,4,['FIT-00000294'],1999-12-16
35350,21,9,"['FIT-00000519', 'CEL-00000739', 'AUT-00000589']",1998-09-18
35351,680,5,['LAP-00000341'],1992-06-23
35352,126,21,"['FIT-00000629', 'FIT-00000558']",1995-08-24
35353,234,26,"['FIT-00001183', 'FIT-00000881', 'AUT-00000918', 'LAP-00000448']",1997-05-12
35354,266,20,"['FIT-00001124', 'LAP-00000112', 'CEL-00000477']",1999-10-08
35355,601,25,['AUT-00000759'],1998-10-18
35356,778,10,"['CEL-00000301', 'LAP-00000327', 'FIT-00002264', 'AUT-00000751']",1992-04-18
35357,604,31,"['AUT-00000052', 'AUT-00000756', 'FIT-00000414', 'CEL-00000151']",1996-10-11
35358,273,18,"['FIT-00002381', 'FIT-00001816']",1991-08-25
35359,738,18,"['CEL-00000615', 'FIT-00002029']",2000-02-02
35360,112,6,['CEL-00000687'],1990-04-05
35361,306,18,"['LAP-00000395', 'AUT-00000659']",1993-12-21
35362,601,12,"['FIT-00000621', 'LAP-00000166', 'AUT-00000579', 'FIT-00002228']",1999-03-10
35363,747,16,"['AUT-00000827', 'LAP-00000387']",1990-05-06
35364,362,8,"['AUT-00001244', 'AUT-00000134']",1997-07-21
35365,274,18,"['FIT-00000124', 'AUT-00000218', 'AUT-00001209', 'FIT-00000163']",1990-03-02
35366,993,13,"['FIT-00002457', 'FIT-00000996']",1997-07-18
35367,762,14,"['FIT-00000272', 'FIT-00000521']",1999-08-11
35368,329,23,"['FIT-00000590', 'FIT-00002436', 'FIT-00000975']",1996-08-20
35369,282,3,"['AUT-00001363', 'CEL-00000096', 'FIT-00002231', 'FIT-00002371']",1993-02-28
35370,147,9,['CEL-00000421'],1991-05-20
35371,597,26,"['AUT-00000162', 'CEL-00000098', 'FIT-00001941', 'CEL-00000178']",1991-01-13
35372,176,34,"['CEL-00000378', 'AUT-00001254', 'AUT-00000885', 'FIT-00000402']",1999-09-02
35373,601,4,['FIT-00001329'],2000-03-14
35374,225,4,"['CEL-00000529', 'LAP-00000304']",1998-05-17
35375,196,19,['FIT-00002372'],1997-03-31
35376,276,13,"['FIT-00000314', 'AUT-00000877', 'LAP-00000340', 'CEL-00000091']",1997-04-03
35377,424,26,"['FIT-00000391', 'AUT-00000835', 'FIT-00001974']",1990-08-04
35378,43,15,['CEL-00000252'],1997-07-13
35379,104,13,"['CEL-00000107', 'FIT-00001782']",1992-10-28
35380,660,11,['FIT-00001961'],1991-08-16
35381,380,16,"['FIT-00000565', 'AUT-00000524', 'CEL-00000075', 'LAP-00000018']",1994-10-19
35382,765,19,"['FIT-00000450', 'FIT-00000894', 'FIT-00000533', 'LAP-00000517']",1995-09-12
35383,394,0,"['CEL-00000501', 'FIT-00002318']",1996-02-02
35384,245,30,"['FIT-00000973', 'FIT-00001912', 'CEL-00000316']",1992-01-19
35385,890,32,['AUT-00000283'],1998-04-24
35386,751,30,"['FIT-00001891', 'CEL-00000420']",1996-11-14
35387,284,6,"['AUT-00000230', 'FIT-00001670']",1991-04-07
35388,564,21,"['AUT-00000324', 'LAP-00000217', 'FIT-00001966', 'FIT-00000827']",1992-02-26
35389,803,31,"['AUT-00000893', 'AUT-00000170', 'LAP-00000498']",1995-12-04
35390,919,31,"['CEL-00000601', 'FIT-00000445']",1998-10-25
35391,158,6,"['LAP-00000325', 'LAP-00000460', 'AUT-00000682', 'AUT-00001076']",1993-06-16
35392,147,9,"['LAP-00000613', 'FIT-00002122', 'AUT-00000408', 'AUT-00000080']",2000-12-08
35393,151,34,"['FIT-00000183', 'FIT-00000449', 'FIT-00001167']",1994-06-23
35394,512,29,['FIT-00000994'],1990-03-11
35395,887,1,['FIT-00001643'],2000-08-13
35396,631,25,['FIT-00002463'],1996-07-22
35397,300,22,"['FIT-00002450', 'CEL-00000381']",1998-11-19
35398,530,6,['FIT-00001299'],1994-01-07
35399,934,14,['LAP-00000456'],1999-07-06
35400,723,25,"['FIT-00000672', 'LAP-00000384', 'FIT-00000596', 'CEL-00000426']",1998-09-03
35401,478,19,"['LAP-00000048', 'LAP-00000026', 'FIT-00000429', 'AUT-00000226']",1997-08-27
35402,295,28,"['AUT-00000895', 'FIT-00000918']",1997-06-02
35403,493,24,"['FIT-00000150', 'CEL-00000260']",2000-09-20
35404,289,11,"['LAP-00000267', 'CEL-00000631']",1999-09-12
35405,480,22,['CEL-00000275'],1995-06-24
35406,499,7,"['FIT-00000448', 'LAP-00000186', 'CEL-00000771']",2000-08-14
35407,796,31,"['CEL-00000566', 'FIT-00002411', 'FIT-00000801', 'CEL-00000091']",1990-11-16
35408,250,2,['CEL-00000172'],1992-08-01
35409,691,26,"['LAP-00000731', 'FIT-00000154', 'FIT-00000737', 'FIT-00002206']",1990-01-03
35410,644,7,['AUT-00001408'],1992-05-23
35411,743,2,['CEL-00000582'],1991-05-13
35412,282,28,['FIT-00000585'],1994-04-10
35413,215,4,"['FIT-00001223', 'FIT-00000990']",1996-11-10
35414,139,15,"['FIT-00002237', 'CEL-00000340']",1997-01-02
35415,484,26,"['FIT-00000489', 'AUT-00001216']",1993-03-31
35416,324,10,"['AUT-00000352', 'FIT-00001077']",1997-12-05
35417,155,10,['FIT-00001687'],1994-07-05
35418,236,2,"['FIT-00001439', 'FIT-00000614', 'CEL-00000616']",1992-01-07
35419,629,2,"['FIT-00000321', 'AUT-00001066', 'FIT-00000393']",1994-01-09
35420,175,2,"['CEL-00000330', 'LAP-00000048']",1994-03-25
35421,302,4,"['FIT-00001687', 'CEL-00000489']",1994-03-27
35422,402,5,['AUT-00000750'],1999-03-13
35423,799,9,"['AUT-00000112', 'FIT-00000856']",1991-10-23
35424,370,10,"['LAP-00000102', 'CEL-00000131']",1991-10-07
35425,646,13,"['FIT-00000734', 'FIT-00002277']",1994-07-07
35426,165,21,"['CEL-00000354', 'AUT-00000119']",1993-10-01
35427,723,10,['FIT-00001958'],1997-03-28
35428,634,33,['FIT-00000975'],1990-01-04
35429,930,34,['LAP-00000071'],1994-12-06
35430,433,20,"['FIT-00002308', 'LAP-00000474', 'LAP-00000797', 'FIT-00001598']",1999-06-19
35431,374,27,['FIT-00001931'],2000-12-06
35432,319,21,['FIT-00000877'],1998-11-29
35433,402,19,"['FIT-00000299', 'FIT-00000683', 'LAP-00000211', 'FIT-00002433']",1995-08-30
35434,693,19,"['AUT-00001417', 'AUT-00001356', 'AUT-00000802', 'LAP-00000099']",1993-12-19
35435,50,17,"['AUT-00001292', 'FIT-00000982']",1997-02-08
35436,727,8,"['CEL-00000757', 'FIT-00001191']",1998-04-07
35437,878,15,"['CEL-00000274', 'AUT-00001060']",1996-09-23
35438,152,10,"['FIT-00000629', 'FIT-00001198']",1995-03-09
35439,402,9,"['LAP-00000213', 'CEL-00000456', 'CEL-00000311']",1997-09-27
35440,196,19,"['CEL-00000027', 'AUT-00001263']",1994-02-10
35441,51,3,"['LAP-00000549', 'FIT-00001460', 'CEL-00000169', 'LAP-00000655']",1999-05-20
35442,670,3,['CEL-00000733'],1995-10-07
35443,631,32,"['CEL-00000419', 'AUT-00001423', 'CEL-00000616']",1995-12-11
35444,878,21,"['FIT-00000212', 'CEL-00000401', 'FIT-00001503']",1995-11-13
35445,537,14,"['FIT-00001895', 'CEL-00000114', 'CEL-00000208', 'AUT-00000070']",1993-02-24
35446,866,34,"['CEL-00000231', 'CEL-00000436', 'LAP-00000799', 'AUT-00000611']",1992-08-29
35447,304,17,['FIT-00002117'],1991-11-04
35448,358,2,"['FIT-00001470', 'FIT-00000289', 'CEL-00000294', 'LAP-00000034']",1996-08-07
35449,688,22,"['AUT-00001132', 'FIT-00001874', 'AUT-00000020', 'FIT-00001542']",1995-12-06
35450,22,31,"['AUT-00000933', 'AUT-00001121', 'LAP-00000120', 'FIT-00001071']",1997-04-18
35451,396,32,"['CEL-00000020', 'AUT-00001103', 'FIT-00001501']",1995-07-02
35452,582,23,"['FIT-00001173', 'AUT-00000930']",1991-03-30
35453,49,10,"['FIT-00001317', 'AUT-00000900', 'FIT-00002140', 'FIT-00000425']",2000-09-17
35454,259,18,"['AUT-00000168', 'FIT-00000300']",1990-04-28
35455,229,17,"['FIT-00001172', 'CEL-00000396']",1992-12-22
35456,807,6,"['FIT-00001645', 'AUT-00000966', 'LAP-00000163']",2000-10-27
35457,754,31,"['FIT-00000059', 'CEL-00000494']",1996-02-04
35458,244,32,"['FIT-00001942', 'FIT-00000763']",1997-06-15
35459,98,4,['FIT-00001627'],1999-06-22
35460,226,30,"['AUT-00000861', 'AUT-00001323', 'FIT-00000662']",1997-12-04
35461,554,19,['CEL-00000182'],2000-08-28
35462,65,28,"['AUT-00000080', 'LAP-00000711', 'AUT-00000606', 'LAP-00000744']",1991-12-13
35463,550,14,"['FIT-00002142', 'FIT-00002479']",1995-05-16
35464,172,18,['AUT-00000097'],1992-08-18
35465,371,12,"['CEL-00000427', 'LAP-00000410', 'CEL-00000247', 'FIT-00000596']",1990-03-19
35466,61,29,"['FIT-00001914', 'CEL-00000621']",1997-01-12
35467,115,5,"['FIT-00002360', 'AUT-00001007']",2000-08-08
35468,961,7,"['FIT-00001065', 'LAP-00000026']",2000-01-19
35469,353,6,"['FIT-00000426', 'AUT-00000742', 'AUT-00001266', 'FIT-00001489']",1995-05-09
35470,344,12,"['LAP-00000710', 'LAP-00000156', 'FIT-00000290']",1992-03-28
35471,949,13,['LAP-00000629'],1996-09-14
35472,617,29,"['CEL-00000050', 'AUT-00000969', 'AUT-00001090', 'AUT-00000135']",1996-11-06
35473,80,34,"['FIT-00001500', 'LAP-00000036', 'CEL-00000569']",1999-02-26
35474,554,4,"['FIT-00001752', 'LAP-00000259', 'CEL-00000595', 'AUT-00000205']",1995-09-03
35475,595,28,"['FIT-00001342', 'LAP-00000177', 'CEL-00000643']",1998-12-29
35476,660,12,"['AUT-00000012', 'FIT-00000175']",1995-06-02
35477,574,6,"['FIT-00002092', 'FIT-00001080']",1997-07-13
35478,598,28,['AUT-00000434'],1990-03-28
35479,481,9,"['FIT-00001833', 'AUT-00000925', 'FIT-00001163']",1996-06-22
35480,265,21,"['LAP-00000355', 'CEL-00000066', 'AUT-00001313', 'LAP-00000655']",1998-04-30
35481,623,12,"['FIT-00000456', 'AUT-00000041']",1991-04-13
35482,575,14,"['AUT-00000359', 'LAP-00000364', 'FIT-00001450', 'CEL-00000249']",1993-06-08
35483,466,15,"['AUT-00001013', 'FIT-00001034', 'CEL-00000225']",1990-11-12
35484,659,6,['AUT-00001266'],1993-07-03
35485,91,24,"['AUT-00000799', 'AUT-00001310', 'CEL-00000040']",1994-01-23
35486,437,29,['FIT-00000100'],1990-11-21
35487,835,1,"['FIT-00002184', 'FIT-00001876']",1990-12-17
35488,417,3,['AUT-00000041'],1991-01-24
35489,628,4,"['FIT-00000935', 'FIT-00001159', 'LAP-00000499']",1998-03-31
35490,142,31,"['FIT-00002174', 'FIT-00000728', 'AUT-00000692']",1996-06-21
35491,617,23,"['FIT-00002221', 'FIT-00000058', 'AUT-00000996', 'AUT-00000822']",2000-11-16
35492,466,25,"['AUT-00001398', 'FIT-00001868', 'CEL-00000674']",1995-01-11
35493,289,29,"['AUT-00001118', 'FIT-00001165', 'AUT-00001349']",1997-09-02
35494,134,2,"['FIT-00001579', 'LAP-00000035']",1995-08-05
35495,319,10,"['AUT-00000301', 'AUT-00000712', 'FIT-00002455']",1998-11-09
35496,248,2,"['FIT-00001580', 'AUT-00000995']",1995-03-03
35497,814,30,"['LAP-00000697', 'LAP-00000481', 'FIT-00000578', 'FIT-00001351']",1990-12-21
35498,290,30,"['AUT-00000498', 'FIT-00000500']",1998-01-06
35499,769,3,"['FIT-00002367', 'FIT-00000702', 'AUT-00000870', 'LAP-00000045']",1994-12-29
35500,137,33,"['AUT-00000257', 'AUT-00000167', 'FIT-00002076']",1990-02-23
35501,560,29,['CEL-00000365'],1997-04-26
35502,478,22,"['FIT-00002469', 'FIT-00001101', 'AUT-00000322']",1999-05-15
35503,799,31,"['AUT-00000855', 'AUT-00001224', 'FIT-00001492', 'FIT-00001382']",1990-12-13
35504,146,12,['AUT-00001044'],2000-06-10
35505,665,4,"['CEL-00000025', 'AUT-00000200']",1999-10-29
35506,242,9,"['FIT-00002339', 'CEL-00000492', 'CEL-00000228', 'LAP-00000057']",1996-02-23
35507,797,12,['LAP-00000226'],1994-05-06
35508,452,15,['FIT-00000054'],2000-06-20
35509,347,24,"['FIT-00001637', 'FIT-00001254', 'LAP-00000379']",1995-05-19
35510,428,27,"['FIT-00000843', 'FIT-00000879', 'FIT-00000670', 'AUT-00000503']",1994-04-05
35511,733,0,"['FIT-00002406', 'FIT-00002166', 'CEL-00000127', 'FIT-00001809']",1997-01-10
35512,662,18,"['FIT-00001470', 'AUT-00001188', 'FIT-00002287']",2000-07-15
35513,146,12,"['FIT-00002084', 'FIT-00000655']",1999-05-21
35514,920,14,"['AUT-00001425', 'FIT-00001656']",1993-06-05
35515,178,16,"['AUT-00000869', 'AUT-00000985', 'AUT-00001280']",1996-08-17
35516,925,17,"['AUT-00001090', 'AUT-00000080', 'AUT-00000150']",1999-04-02
35517,250,16,['CEL-00000330'],1996-12-22
35518,699,17,['FIT-00001726'],1996-01-10
35519,181,17,"['FIT-00001663', 'CEL-00000177', 'AUT-00001369']",1991-10-09
35520,526,21,"['AUT-00000902', 'FIT-00000114', 'FIT-00001989']",1991-12-06
35521,32,25,['CEL-00000462'],2000-10-04
35522,648,2,"['AUT-00000860', 'FIT-00000153', 'FIT-00000107']",1994-08-29
35523,349,30,"['FIT-00002363', 'CEL-00000332', 'AUT-00000381']",1996-01-31
35524,687,13,['AUT-00000531'],1998-10-29
35525,982,6,"['FIT-00000639', 'FIT-00001023', 'LAP-00000158', 'AUT-00000880']",1998-07-09
35526,83,32,"['FIT-00000094', 'FIT-00002363', 'LAP-00000672', 'AUT-00001423']",1994-05-27
35527,110,33,['FIT-00001100'],1990-05-14
35528,294,9,['FIT-00001263'],1990-03-04
35529,687,2,['AUT-00000599'],1991-07-05
35530,960,29,"['FIT-00001016', 'FIT-00001105', 'FIT-00000073', 'CEL-00000181']",1992-08-09
35531,162,27,"['FIT-00001566', 'CEL-00000108', 'FIT-00001250']",1994-12-29
35532,340,19,"['FIT-00001893', 'LAP-00000113']",1994-03-26
35533,950,27,"['AUT-00000152', 'CEL-00000505', 'FIT-00001682']",1992-04-24
35534,888,7,"['FIT-00001647', 'FIT-00001831', 'FIT-00001833']",1997-09-25
35535,379,1,['CEL-00000172'],1991-01-19
35536,543,20,"['FIT-00001422', 'FIT-00000276', 'FIT-00000121', 'FIT-00000076']",1990-06-16
35537,122,19,['FIT-00001107'],1991-09-30
35538,299,11,"['AUT-00001194', 'FIT-00002458', 'FIT-00001459', 'LAP-00000363']",1994-01-08
